subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
15 WALKING_DOWNSTAIRS 0.27290337979661 -0.0117188472271186 -0.11366125320339 -0.987084356101695 -0.922407162881356 -0.949338025084746 0.89036426220339 0.210849305016949 0.00281565980440678 -0.982620883728814 -0.943561411694915 -0.952973658983051 0.0784792788644068 -0.00898437589491525 -0.00237207545345763 -0.988162333898305 -0.978126998813559 -0.987011024745763 -0.0377111130338983 -0.0803428762830508 0.0951978083898305 -0.988204115254237 -0.975321519491525 -0.963765802881356 -0.0953649067966102 -0.0396068774557627 -0.0524148341983051 -0.992889042711864 -0.990313307966102 -0.987937202542373 -0.958669836271187 -0.93797790559322 -0.958669836271187 -0.93797790559322 -0.986107839152542 -0.984639018474576 -0.957331628305085 -0.963475074915254 -0.992188893898305 -0.989720049491525 -0.986619609491525 -0.938926430779661 -0.963227004915254 -0.987384778983051 -0.919162700338983 -0.945704713050847 -4.22904796610179e-05 0.0966857195491525 0.151053127327119 -0.988106102033898 -0.978159013220339 -0.984908418474576 -0.989314359661017 -0.979713045932203 -0.987694113559322 0.240022781071475 -6.7038305084726e-06 0.039756001679661 -0.986152580338983 -0.979201724745763 -0.966731518305085 -0.988881930508475 -0.973456092372881 -0.966228648305085 0.10547568285661 -0.154626052352542 -0.00867259700677966 -0.949752001322034 -0.941195938135593 0.157506318561017 -0.984689437118644 -0.983276251694915 0.242818344188136 -0.973762179830509 -0.963378228474576 -0.0544036755389831 -0.990180959322034 -0.989503941694915 0.208016817940678
15 WALKING_UPSTAIRS 0.274859515 -0.0179621623245556 -0.113953478944444 0.175767992407778 0.0848802505677778 -0.334107678433333 0.924964926777778 -0.246128288 0.080107894113 -0.948009634222222 -0.926732788444444 -0.9274004 0.0721199650644444 0.00482815674111111 -0.00748129486666667 -0.0368933642 -0.158949960498889 -0.587900980633333 -0.0155772365066667 -0.0986999549 0.0818383950642222 -0.370190548322222 -0.350288200053333 -0.371564277444444 -0.0995773565444444 -0.0426084122244444 -0.0567495428155556 -0.493075792888889 -0.675278460777778 -0.535003791888889 0.149024970164889 0.0920006877806667 0.149024970164889 0.0920006877806667 -0.185951287116333 -0.0926324300922222 -0.164102829145556 -0.286478670241111 -0.591690898555556 -0.662474647111111 0.0700070687555556 0.0238095491566667 -0.409027606122222 0.213148017937778 0.0457928372511111 -0.353243716077778 -0.477276377 -0.0689744992966667 -0.0494966867344444 -0.0975095564511111 -0.192910421598889 -0.542271278033333 -0.060094244005 -0.179582110236333 -0.633015336333333 -0.410394217333333 -0.430149267993333 -0.221995658684444 -0.298686120876667 -0.463501871888889 -0.344531838488889 -0.397280841466667 -0.298380539468889 -0.439711167111111 -0.266624115043333 -0.310979376022222 -0.14697100343 0.0664076280888889 -0.0648936986555556 -0.0475777489866667 -0.0657840064588889 -0.138463529386667 0.0165280987288889 -0.416455929888889 -0.3276264934 -0.207507789553333 -0.653943451888889 -0.699942865111111 0.103133003166778
16 LAYING 0.274227162571429 -0.0166103510562857 -0.107310493242857 -0.973691429428571 -0.943061150285714 -0.965490276285714 -0.206783742242857 -0.0199270225714286 0.893884468571429 -0.963761977857143 -0.966087103857143 -0.967886002 0.0783960268571429 0.0132805054325714 -0.00154105089764286 -0.988416723857143 -0.984867286857143 -0.987644127 -0.0161545406857143 -0.113675060885714 0.0966210349428571 -0.977010769857143 -0.970747514 -0.984781484857143 -0.1022095722 -0.0347735325871429 -0.0576790435142857 -0.985835459428571 -0.989046576 -0.994465157714286 -0.961834634857143 -0.957895927714286 -0.961834634857143 -0.957895927714286 -0.988349656571429 -0.987891003571429 -0.951777099571429 -0.959020036285714 -0.990839526285714 -0.988212425428571 -0.980213187428571 -0.963635575142857 -0.974580069142857 -0.971409075142857 -0.937083636714286 -0.962524372714286 -0.34641362517 -0.1830181401 0.130679193077143 -0.988580046285714 -0.984752927142857 -0.985544945285714 -0.989287359142857 -0.986215013 -0.988348904571428 0.06559671734 -0.0185799188572857 0.0652078600842857 -0.975892407428571 -0.976092920571428 -0.985957788 -0.977509583571429 -0.968135251857143 -0.985730995857143 -0.125551597817143 -0.2155078006 0.100235755224429 -0.968020521285714 -0.958111895857143 -0.121302340485714 -0.987514525142857 -0.98724716 0.353266127962857 -0.970249638857143 -0.958975084 -0.124998552485714 -0.988695277714286 -0.988058401142857 0.090987582813
16 SITTING 0.283497402948718 -0.0165999672935897 -0.103657729076923 -0.989076811794872 -0.960298267692308 -0.953468961666667 0.941587749358974 -0.0578867045 -0.166737468166667 -0.985359689871795 -0.980552435769231 -0.959562830769231 0.0736438905641026 0.0120767950358846 -0.00476310557910256 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.0299337294166667 -0.068667733 0.0867342708846154 -0.973400107564102 -0.980110277307692 -0.982357006410256 -0.100107332602564 -0.0424982241410256 -0.0544335294410256 -0.987102322692308 -0.992589441153846 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435898 -0.989427670897436 -0.96931401525641 -0.969999504230769 -0.989100620641026 -0.958174310128205 -0.948540267051282 -0.0162371376025641 0.0673569419466667 0.0525158714 -0.991038638974359 -0.982425403974359 -0.986091891538462 -0.991847149615385 -0.984236462179487 -0.98865796025641 0.267452462051282 -0.0110757034462821 -0.00527777880897436 -0.973157351666667 -0.983594244615385 -0.98363927 -0.973926885 -0.978402418717949 -0.983527402051282 -0.117570139566667 -0.180188922417949 0.00791532346153846 -0.971082558076923 -0.957173571923077 0.0924921398371795 -0.986502687948718 -0.985912716923077 0.344673907153846 -0.975448632179487 -0.963574736025641 -0.0835937870487179 -0.99117243 -0.990672800769231 0.211078134223077
16 WALKING 0.276023564509804 -0.0204286929452941 -0.108804049803922 -0.404692523921569 -0.314569762352941 -0.159799790235294 0.925981326078431 -0.0668246472745098 -0.217351194313725 -0.982469595490196 -0.973784841960784 -0.961387254313726 0.0770223771764706 0.00968444678235294 0.00360803282352941 -0.396223738431373 -0.425563858627451 -0.44025821745098 -0.0151721912792157 -0.0695955689607843 0.0818650735686275 -0.654171847058824 -0.612593634117647 -0.365489530588235 -0.110917348282353 -0.0433876843176471 -0.0532986670705882 -0.675889722745098 -0.712237752941176 -0.571264779411765 -0.258766694117647 -0.47180926745098 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.485931932745098 -0.665078404313726 -0.671541834117647 -0.722808438431373 -0.394790433529412 -0.321500667843137 -0.244363048235294 -0.409070488039216 -0.354370678627451 -0.180501317941176 -0.350681958176471 -0.0270392028607843 0.0309811083103922 -0.44140618254902 -0.454270822156863 -0.422332394117647 -0.402884115098039 -0.433612657843137 -0.45663628254902 -0.330912145882353 -0.396511933696078 -0.453928997882353 -0.59574648627451 -0.619731930392157 -0.432885310980392 -0.673741136862745 -0.61194087745098 -0.403219791372549 -0.184031594529412 -0.0870475841176471 -0.285078729888235 -0.410463241960784 -0.592150985098039 0.175600477686275 -0.378278490588235 -0.441447754509804 0.0921999142870588 -0.669228540784314 -0.721137001568627 0.179727428509804 -0.72068229 -0.745726853921569 0.1076755658
16 WALKING_DOWNSTAIRS 0.280768574492754 -0.0102497939956522 -0.0891404038405797 -0.986825605362319 -0.951607872463768 -0.939672247101449 0.942457377971014 -0.086588253942029 0.0892682200463768 -0.980158243333333 -0.968023206956522 -0.945813561478261 0.0734346720289855 0.00985642890855072 -0.0115030575052174 -0.990861134782609 -0.981800970724638 -0.983487212898551 -0.0412014042275362 -0.0574525433043478 0.0795736310463768 -0.981037373333333 -0.958336595507246 -0.960287831304348 -0.0957204520289855 -0.0450369280637681 -0.0588371273536232 -0.98958327942029 -0.990621793333333 -0.988364321449275 -0.961879680724638 -0.941051236086957 -0.961879680724638 -0.941051236086957 -0.987472699130435 -0.983615334057971 -0.946417382463768 -0.937942404637681 -0.992444606231884 -0.988261252608696 -0.987043828985507 -0.961456685507246 -0.959552230434783 -0.986892418405797 -0.949829260434783 -0.934652146521739 -0.00757859632753623 0.149987934068116 0.131560420550725 -0.990964251304348 -0.981752167391304 -0.981178036811594 -0.991567867681159 -0.983230774492754 -0.984362469130435 0.203452532052174 -0.027202812815942 0.0110173707550725 -0.978632856956522 -0.96679600173913 -0.960058264057971 -0.982057861449275 -0.954343752463768 -0.964270052318841 0.138693078721014 -0.174805735936232 0.207112798289855 -0.958335480724638 -0.942588250115942 0.240617264101449 -0.983968635942029 -0.982190554782609 0.320055144681159 -0.954060994347826 -0.938863215072464 0.000688060278260866 -0.989363136376812 -0.987506348985507 0.232631765847826
16 WALKING_UPSTAIRS 0.274978274867347 -0.016295546564898 -0.122059842316327 -0.107249301094898 -0.155704901722449 -0.0617960364418367 0.870490351938776 -0.0699891460102041 -0.305357366632653 -0.952908078979592 -0.944127110408163 -0.909059263571429 0.0832225944357143 0.00193756436530612 0.00574535991326531 -0.319707466326531 -0.347001083306122 -0.454315326562245 0.0265778616255102 -0.0580381927010204 0.0360086671102041 -0.482237792244898 -0.558540866326531 -0.403206034836735 -0.123161357835306 -0.042640865127449 -0.0477885192609184 -0.667175976938776 -0.682974451632653 -0.632468624285714 -0.0301301695039796 -0.117070543673469 -0.0301301695039796 -0.117070543673469 -0.331039649571429 -0.294172125768367 -0.30900866377551 -0.472209100612245 -0.667296991632653 -0.700669374795918 -0.229523940480612 -0.204054867634286 -0.197654443844082 -0.064734847565102 -0.186637998219388 -0.067421318544898 -0.442792193265306 -0.117655617480612 -0.139980605703061 -0.358739198979592 -0.382927394673469 -0.410194332969388 -0.340294082146735 -0.3520849567 -0.497301608326531 -0.349858254336735 -0.47885488544898 -0.451015683622449 -0.478898509544898 -0.564081954081633 -0.43611052622449 -0.490941347244898 -0.562292755714286 -0.451474719030612 -0.333634650693878 -0.124422786492857 -0.276643880653061 -0.138200290696939 -0.243628385735714 -0.0391243061214286 -0.283266135678061 -0.31468084765 0.0279287253653061 -0.562304240918367 -0.507285668959184 -0.125388388255102 -0.692792686734694 -0.733312056122449 0.119377986878571
17 LAYING 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.19913309 0.658792072253521 0.722657502112676 -0.961063222394366 -0.961466681267606 -0.957164565211268 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.981489017183098 -0.976960542816901 -0.98281300056338 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.953021411126761 -0.948257993521127 -0.953021411126761 -0.948257993521127 -0.981607627887324 -0.980126745352113 -0.960733121690141 -0.959325498732394 -0.985542411126761 -0.982038121126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.115141826580282 0.0546075608732394 0.0834467170676056 -0.98147206915493 -0.977212387746479 -0.98038005915493 -0.983213244366197 -0.978343915774648 -0.983854158873239 0.188447976580282 0.0279305879725352 0.0265752327492958 -0.971949211126761 -0.973669098591549 -0.976164852112676 -0.977203498309859 -0.970627806901408 -0.978357126056338 0.00656792310211268 0.0154847631971831 0.131970584167183 -0.961046326338028 -0.949042531690141 -0.0494678208816901 -0.979687318732394 -0.979657231408451 0.374273668633803 -0.969014444788732 -0.96002383915493 -0.0465567390414085 -0.982765526478873 -0.981983437605634 0.242850862323944
17 SITTING 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 0.904678547435897 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 0.0740864955641026 0.00657853452564103 -0.00403599594166667 -0.99209400551282 -0.98666125974359 -0.991217027307692 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.101289168653846 -0.0404518753974359 -0.0546331330897436 -0.989257196282051 -0.993699908589744 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538461 -0.977680837435898 -0.993672973717949 -0.992372117307692 -0.990927533846154 -0.97417056948718 -0.980231575769231 -0.991318528333333 -0.966427323846154 -0.966999000897436 -0.0325532545820513 0.0455207736730769 0.107584733661538 -0.992129225769231 -0.986278342435897 -0.989563633076923 -0.992775377692308 -0.988200349487179 -0.991450377692308 0.257118196283333 0.0739987319439744 0.0847226210125641 -0.980696264102564 -0.987334041282051 -0.985954978205128 -0.981791318076923 -0.983946584871795 -0.986725274871795 -0.139034612666154 -0.162736719461538 0.0601796814102564 -0.980967748205128 -0.975504840641026 0.119058407512821 -0.990162798846154 -0.989472086666667 0.426849040797436 -0.984291131538461 -0.977263418717949 -0.115635141833333 -0.992723939358974 -0.992177303589744 0.314617814282051
17 WALKING 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 0.92811236852459 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.414940955557377 0.00857138068540984 -0.0933328732232787 -0.423446094590164 -0.194232721737705 -0.523427055737705 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.43680842295082 -0.40049341595082 -0.446731876721311 -0.40771670852459 -0.490166286557377 -0.398809217540984 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.102582658990164 -0.0761681172065574 -0.163270727868852 -0.429380043442623 -0.565162507704918 0.174349227754098 -0.335938891803279 -0.211231860180328 0.0274103270236066 -0.518618058688525 -0.615320077704918 0.351564688770492 -0.582711859672131 -0.520385479180328 0.152044228696721
17 WALKING_DOWNSTAIRS 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.94488374765625 -0.002814673171875 -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.9566106440625 0.075070986171875 0.0056097104915625 -0.0015544841534375 -0.99434060296875 -0.98863700234375 -0.990529261875 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.094247696875 -0.0411134199378125 -0.051090324421875 -0.9952559371875 -0.9949818809375 -0.9938412575 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99465731359375 -0.959789141875 -0.96292107328125 0.0284866289765625 0.135749049678125 0.183913630364062 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.9946131621875 -0.98991581109375 -0.99081824828125 0.232009757914063 0.0885338998796875 0.099508166859375 -0.98841106765625 -0.98879397953125 -0.98161709828125 -0.99004126046875 -0.984813098125 -0.9809696453125 0.167684958779688 -0.148799346228125 0.123430240928125 -0.973626755 -0.9653996796875 0.126009669051562 -0.99142725046875 -0.99031962640625 0.38152125453125 -0.98336929234375 -0.97471085296875 -0.0181759388351563 -0.995204564375 -0.99362452375 0.3586823609625
17 WALKING_UPSTAIRS 0.272822020446809 -0.0198654490285106 -0.105607785625532 0.0597167742081915 -0.0364740876709575 -0.230633585189362 0.890373146276596 -0.219031115021277 -0.231026889723404 -0.949737287340426 -0.930949504893617 -0.91593797606383 0.0970867179404255 0.01017564731 -0.000720736911382977 -0.2000642275 -0.327414175393617 -0.598169493404255 0.017629232493617 -0.0884508460774255 0.0366139654220213 -0.434841565319149 -0.476522229042553 -0.348942660790426 -0.125583834028723 -0.0398448219901064 -0.0399180926592553 -0.567266090319149 -0.625546324042553 -0.577399866489362 0.0663516152495745 -0.00780189335 0.0663516152495745 -0.00780189335 -0.29087537268617 -0.300705585939362 -0.23394362838883 -0.397700036340426 -0.589878997765957 -0.638272922978723 -0.082434114982234 -0.123760457221277 -0.359873333212766 0.108569015746809 -0.0550189168425532 -0.22468273425 -0.522054462712766 -0.15625719803617 -0.187369717621702 -0.289226607409574 -0.364434459361702 -0.567272330319149 -0.181838746684043 -0.332726779978723 -0.627826039468085 -0.543018462234043 -0.515666349255319 -0.50394358606383 -0.367379799728723 -0.487029105531915 -0.362985489361702 -0.460228090014894 -0.475397419574468 -0.40662200543617 -0.254699286214894 -0.143946323472872 -0.254021320828192 -0.0483355369819149 -0.141294737423404 -0.121258765773723 -0.27631586531383 -0.33909745652766 -0.0672766685042553 -0.457759540531915 -0.463375526276596 -0.0655322949393617 -0.624153926914894 -0.684636585319149 0.123985994748936
18 LAYING 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.220600509076923 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986456241538461 -0.986464542615385 -0.986456241538461 -0.986464542615385 -0.98832154 -0.989526277538462 -0.980740846769231 -0.980560877846154 -0.993095122615385 -0.992153054 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.0975278056098923 0.264460073876923 0.324275538923077 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.986641245846154 -0.986210701230769 -0.990744752923077 0.159761097664615 0.0551692814758462 0.166856209441538 -0.992436927692308 -0.985611171384615 -0.984999291538461 -0.993019371692308 -0.983457774923077 -0.986483048153846 0.0551564162938461 -0.0556054116769231 0.193083855989231 -0.986788412 -0.987648484461538 0.339472649138462 -0.988548418307692 -0.989710656769231 0.393635924092308 -0.984329092153846 -0.981468841692308 0.159375426572308 -0.991901007538462 -0.992737961692308 0.320132235323077
18 SITTING 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835617 -0.975277836849315 -0.988455249452055 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.990409919315069 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.952911994794521 -0.957216177945206 0.0156695760694521 -0.0437104539219178 -0.017642153260274 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424658 -0.977179032191781 -0.989275839041096 0.200295939657534 -0.157432016482192 0.00408966055068493 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.250059300982877 -0.264498462054794 -0.100456190560274 -0.976797646027397 -0.973264853561644 0.0447928488520548 -0.984987073150685 -0.986277356712329 0.361013970013699 -0.972352593013699 -0.95911345739726 -0.212559690808219 -0.988960668767123 -0.988407465205479 0.098540152739726
18 WALKING 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928572 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.362107081928571 0.0639302961089286 0.00488361554716071 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.34877438 -0.337293285178571 -0.206330044373214 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.460890661785714 -0.54840977125 0.0182394601107143 -0.281459547160179 -0.2355977771125 -0.424386734107143 -0.565563056964286 0.131646853132143 -0.41403775125 -0.444453486071429 0.0893293589464286 -0.620331394285714 -0.668908146607143 0.17563858115 -0.710596311071429 -0.769408385535714 0.269967615048214
18 WALKING_DOWNSTAIRS 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561403 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 0.0512363267736842 0.171289880184211 0.1714594817 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.99014167631579 0.234747570824561 0.00687195409298246 0.0437438879403509 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.982797276315789 0.113674949989474 -0.150376356784211 0.1032033883 -0.984781467192982 -0.982226151578947 0.304581057473684 -0.990407075964912 -0.991044297894737 0.459090849721053 -0.986535242105263 -0.981252632807018 0.0492559518473684 -0.99480818754386 -0.994967621754386 0.329617466666667
18 WALKING_UPSTAIRS 0.276614517699115 -0.0196072569081212 -0.108146338079646 -0.34243063460177 -0.232113004362832 -0.365108085929204 0.907154126548673 -0.27241998920354 -0.0784914149292035 -0.961089547876106 -0.937630275309735 -0.914567258584071 0.0810767611884956 0.0104952070141593 -0.00209658854424779 -0.477549027345133 -0.509092212654867 -0.707492932920354 -0.0522211001168142 -0.0579712832512389 0.0946032374522124 -0.549370124628319 -0.560804596548673 -0.458130023362832 -0.0869101218152212 -0.0518540050150442 -0.063318274359292 -0.719817288938053 -0.791752744690265 -0.663807518318584 -0.286148183097345 -0.302771634044248 -0.286148183097345 -0.302771634044248 -0.53578134 -0.483536388548673 -0.374907554070796 -0.518293124672566 -0.742719690530974 -0.791055141238938 -0.409118715221239 -0.336972317079646 -0.514500757168142 -0.318952068230088 -0.231069342504425 -0.341941295460177 -0.477804421061947 -0.196223082872566 -0.256376843823009 -0.503414778761062 -0.52432533840708 -0.680656036548673 -0.497805222920354 -0.526644744424779 -0.733146534336283 -0.389573819132743 -0.448601796690266 -0.415406964938053 -0.542146462637168 -0.645782470707965 -0.476458460973451 -0.558480930221239 -0.523412561061947 -0.503974222035398 -0.302484737831858 -0.372546820699115 -0.268460541784071 -0.341850319938053 -0.391479354159292 -0.149610031215044 -0.481476550769912 -0.48991850840708 -0.0120162374624513 -0.630036592654867 -0.533434160690266 -0.251048267530973 -0.786302529292035 -0.813464881778761 0.0745827670737168
